brw_ord_no,pkg_amt,loan_amt,dep_prov_no,dep_city_no,pkg_typ,in_come,usr_job,schooling,marital_sta,gender,age,target
50620221030162317174030462,0,950,22,829,01,005,006,004,1,女,53,good
50620221020165204148705701,199,1209,31,230,01,004,006,003,1,女,45,good
50620221004130611074928752,0,1200,22,830,01,007,021,006,1,男,26,bad
50620221022110141153985850,166,1460,22,825,01,002,009,005,1,男,36,good
50620221001110643062718675,0,1417,16,379,01,002,008,006,1,女,47,good
50620221022152344154613542,128,990,17,724,01,002,005,006,1,男,62,good
50620221029085213171474787,0,1460,22,834,01,001,001,006,1,男,38,good
50620221017122230137413872,0,1460,22,280,01,002,008,006,1,男,51,good
50620221009130535106221370,0,750,22,834,01,003,002,006,1,男,51,good
50620221024132509160152993,0,1200,22,825,01,005,006,003,1,女,34,good
50620221015140555129211725,0,2065,16,394,01,003,001,006,1,男,51,bad
50620221012171834119038960,119,1010,10,516,01,002,003,004,1,男,39,good
50620221018150401142279065,118,1092,09,210,01,002,,006,1,男,59,good
50620221017104859135953607,72,1404,31,230,01,005,005,004,1,男,34,good
50620221014120009125621950,169,1014,31,230,01,004,,004,1,女,28,good
50620221007111024088616823,0,950,22,831,01,006,021,003,1,男,40,good
50620221020101232147841962,110,970,22,829,01,005,006,004,1,男,58,good
50620221001163605063193887,199,1209,31,230,01,003,,005,1,女,39,good
50620221028150757170256276,0,1460,22,834,01,002,001,003,1,男,37,good
50620221007160014093250396,0,950,22,839,01,004,001,003,1,男,55,good
50620221028173756170417339,0,1200,22,834,01,003,001,006,1,男,61,good
50620221009111831106052849,64,1300,22,826,01,007,006,003,1,男,38,good
50620221023161955157543083,110,970,22,812,01,004,003,003,1,女,37,good
50620221013175020122764609,149,3030,22,830,01,003,006,006,1,女,56,good
50620221023173337157589359,198,1930,17,712,01,004,005,006,1,男,59,good
50620221016112220132138312,58,329,09,210,01,003,,003,1,女,42,good
50620221002091653064607449,199,1209,31,230,01,004,006,005,1,男,57,good
50620221013184501122793443,199,1150,12,551,01,005,005,006,1,男,30,good
50620221006171226083136186,118,1092,09,210,01,003,,005,1,女,53,good
50620221004114934074608478,0,750,22,280,01,003,006,006,1,男,54,good
50620221014202944126310035,0,950,22,280,01,003,021,006,0,男,33,good
50620221029133628171966934,166,1460,22,816,01,003,015,005,1,男,38,good
50620221028110900169957564,198,1130,17,715,01,002,004,006,1,男,57,good
50620221014112040125460210,0,1200,22,818,01,003,021,004,1,男,55,good
50620221015162131129338143,72,1404,31,230,01,002,,006,1,男,31,good
50620221022105302153973976,79,1600,22,838,01,003,021,006,1,男,35,good
50620221026103559165186213,149,3000,22,816,01,003,018,004,0,男,27,bad
50620221016182744132722707,166,1460,22,826,01,003,001,003,1,女,47,good
50620221008162702102324692,0,1200,22,832,01,004,,004,1,男,29,good
50620221004180739075310426,72,1404,31,230,01,002,005,001,0,男,49,good
50620221031133209175721714,79,1600,22,829,01,003,001,004,1,男,27,good
50620221009103355105664089,269,1600,31,230,01,003,008,004,1,男,25,good
50620221014095449125063646,128,740,17,710,01,003,009,005,1,男,48,good
50620221002122108065279219,199,1209,31,230,01,004,002,003,1,男,37,good
50620221019102253144843741,64,1300,22,838,01,003,021,006,1,男,58,good
50620221015085727127723282,0,750,22,830,01,003,,004,1,男,56,good
50620221018111909141821443,0,1660,22,830,01,003,021,003,1,女,38,good
50620221028122544170108896,58,560,17,717,01,002,008,006,1,男,62,good
50620220930130900060974378,139,1200,22,834,01,004,001,006,1,女,32,good
50620221014131410125791618,64,1300,22,816,01,001,001,006,1,男,55,good
50620221019165126145556745,0,2430,16,379,01,004,007,003,1,男,44,good
50620221023142112157398890,68,956,31,230,01,003,021,004,1,女,32,good
50620221012161810118997319,0,950,22,826,01,004,003,003,1,男,28,good
50620221005111306078554027,188,1092,09,210,01,007,,006,0,男,48,good
50620221017140853138701443,139,1200,22,816,01,004,004,003,1,男,50,good
50620221011140505114425694,189,1600,22,831,01,002,,006,1,女,33,good
50620221007112255088806349,148,780,17,715,01,003,009,004,1,男,62,good
50620221012182748119211368,38,220,15,530,01,003,003,003,1,男,59,good
50620221001085557062277266,0,950,22,825,01,001,001,004,1,男,47,good
50620221021165537151700789,0,750,22,816,01,003,001,006,1,女,60,good
50620221017163207139083681,52,1014,31,230,01,004,008,004,1,男,42,good
50620221004171245075276070,199,1209,31,230,01,004,,005,1,男,42,good
50620221029183353172235957,139,1200,22,816,01,003,001,005,1,男,55,good
50620221024170330160481058,69,1420,10,512,01,003,003,005,1,女,34,good
50620221029141257172036998,0,1200,22,827,01,004,006,003,1,男,51,good
50620221003101107068611624,88,507,09,210,01,004,,004,1,男,47,good
50620221006183847083220986,79,1600,22,280,01,002,006,006,1,女,52,good
50620221022123417154474240,99,2010,22,816,01,005,006,004,1,女,49,good
50620221004111509074229963,0,750,22,830,01,003,021,006,1,女,37,good
50620221020215053148930820,129,760,12,564,01,003,019,005,1,女,57,good
50620221029091945171631741,139,1200,22,812,01,002,021,005,1,男,53,good
50620221006114522082720076,0,950,22,834,01,003,001,004,1,女,29,good
50620221019152948145488511,0,2860,22,834,01,003,004,006,1,男,46,bad
50620221006104729082262614,99,2010,22,830,01,003,006,004,1,男,50,good
50620221006104459082211480,52,1014,31,230,01,004,010,006,1,男,50,good
50620221023133111157347594,149,3000,22,280,01,002,,006,1,男,41,good
50620221002163927065682641,0,1200,22,830,01,004,008,006,1,男,39,good
50620221012124345118584139,0,1660,22,280,01,004,017,004,1,女,28,good
50620221031174649175899025,0,950,22,825,01,003,005,004,1,男,47,good
50620221011095442113577333,0,1200,22,830,01,002,021,006,1,女,57,good
50620221025134952163070448,269,1600,31,230,01,003,006,004,1,男,47,good
50620221024143058160290979,69,1420,10,511,01,003,003,003,1,女,34,good
50620221018120047141918450,0,1200,22,280,01,005,019,004,0,女,31,good
50620221009113645106111676,50,1010,10,516,01,003,003,006,1,男,50,good
50620221031170218175872753,0,2860,22,281,01,005,005,004,1,男,26,good
50620221026180412165842778,166,1460,22,826,01,003,008,004,1,男,51,good
50620221015102031128604017,149,3030,22,838,01,005,006,004,1,男,35,good
50620221003164329070428106,0,950,22,830,01,004,006,003,1,男,31,good
50620221010135254110917370,169,1014,31,230,01,002,,006,1,女,36,good
50620221028102628169896766,0,750,22,830,01,004,,005,0,男,55,good
50620221010122356110602671,79,1600,22,816,01,003,006,004,1,男,34,good
50620221002200202065821622,199,1209,31,230,01,003,006,006,1,男,47,good
50620221021140559151538907,0,1200,22,834,01,001,021,006,1,女,44,good
50620221027190847168540360,0,1660,22,830,01,002,006,006,1,女,45,good
50620221029114251171907992,209,1810,22,280,01,005,006,003,1,男,38,good
50620221027151131168338821,90,1756,31,230,01,003,003,006,1,男,26,good
50620221021162341151666816,0,750,22,839,01,004,012,004,1,男,46,good
50620221002212545065988030,199,950,27,934,01,003,001,004,1,男,48,good
50620221007122049089729157,199,1209,31,230,01,002,006,006,1,男,34,good
50620221026155215165710941,0,1200,22,818,01,004,009,002,1,女,46,good
50620221018195848142600654,168,1630,17,711,01,003,003,003,1,女,37,good
50620221001141653062978740,0,1200,22,827,01,004,017,003,1,男,35,bad
50620221014164625126006967,64,1300,22,816,01,002,021,006,1,女,56,good
50620221015155020129311614,119,2420,22,838,01,004,006,003,0,男,26,good
50620221008164757102337789,0,2400,22,826,01,003,015,004,1,男,39,good
50620221020112053148209278,0,1660,22,816,01,003,006,004,1,男,60,good
50620221003183240070514942,169,1014,31,230,01,003,010,004,1,女,29,good
50620221023120211157298689,0,1200,22,834,01,003,001,003,1,男,33,good
50620221026085939164847321,119,2420,22,839,01,004,001,004,1,男,45,good
50620221021154955151628619,199,1209,31,230,01,004,006,003,1,男,55,good
50620221005102918078036153,158,917,09,210,01,004,006,004,1,男,37,good
50620221013193306122827804,0,950,22,831,01,003,006,003,1,女,48,good
50620221023111116157196698,99,2010,22,825,01,002,008,006,1,女,45,good
50620221024133327160182476,0,750,22,834,01,003,021,006,1,女,41,good
50620221020182652148792431,119,790,22,818,01,003,006,006,1,女,59,good
50620221019111056145061235,199,1209,31,230,01,003,004,004,1,女,33,good
50620221002203119065846677,199,1209,31,230,01,004,001,005,1,男,45,good
50620221013091414121185204,158,1502,09,210,01,002,003,006,1,男,55,good
50620221009105456105788584,79,1600,22,838,01,004,001,003,1,男,41,good
50620221003182346070507983,0,1660,22,827,01,005,006,003,1,女,49,good
50620221024100959159680008,0,1200,22,834,01,002,002,006,1,男,26,good
50620221019130827145363121,0,750,22,834,01,007,,006,1,男,50,good
50620221013115359122385597,79,1600,22,838,01,005,006,004,1,男,33,bad
50620221026192002165921509,0,750,22,834,01,002,001,006,1,女,29,good
50620221022152556154617425,68,663,31,230,01,005,009,004,1,女,38,good
50620221013152004122637760,199,1209,31,230,01,003,006,005,1,男,39,good
50620221025124303162958459,199,1209,31,230,01,002,005,004,1,男,49,good
50620221030170152174095872,68,956,31,230,01,002,006,003,1,女,38,good
50620221024121708160075908,169,1630,17,720,01,003,006,003,1,男,42,good
50620221010155807111074249,0,950,22,830,01,003,,004,1,女,52,good
50620221001173500063241013,0,1200,22,839,01,003,007,004,1,男,42,good
50620221017185733139195431,0,950,22,818,01,004,005,004,1,女,42,good
50620221031140420175724948,99,2010,22,280,01,004,003,003,1,男,34,good
50620221004122306074804120,0,1200,22,834,01,001,001,006,1,女,28,good
50620221017154744139046321,0,1200,22,834,01,003,004,003,1,男,54,good
50620221021092512150814195,90,1756,31,230,01,004,006,003,1,男,42,good
50620221008094750101453959,118,1092,09,210,01,007,003,003,1,男,36,good
50620221006123252082796959,64,1300,22,280,01,003,021,006,1,男,50,good
50620221024160657160443430,188,2200,09,210,01,003,004,006,1,男,38,good
50620221005154758079568058,159,940,12,564,01,002,004,006,1,男,50,good
50620221020143403148502084,0,950,22,834,01,003,004,003,1,男,48,good
50620221019183419145621481,64,1300,22,816,01,004,014,003,1,女,35,good
50620221024175326160556612,0,1200,22,840,01,003,014,005,1,男,42,good
50620221027180311168484756,149,990,22,817,01,005,001,001,1,男,43,good
50620221013150807122618626,158,1469,09,210,01,004,,006,1,男,26,good
50620221001174000063242508,0,750,22,840,01,002,,005,1,男,37,good
50620221019130618145363529,0,750,22,834,01,003,001,006,1,男,42,good
50620221023112717157258671,98,950,17,710,01,003,001,003,1,男,34,good
50620221022213853154920354,0,1460,22,834,01,003,004,003,1,男,35,good
50620221005150758079532364,199,1590,18,739,01,003,003,004,1,男,45,good
50620221029201418172291326,99,2010,22,830,01,003,,005,1,男,45,good
50620221028162553170370501,269,1600,31,230,01,002,006,004,1,男,36,good
50620221031165607175872674,139,1200,22,834,01,003,001,006,1,男,51,good
50620221014141155125801942,0,750,22,816,01,002,001,004,1,男,57,bad
50620221001115344062818379,99,2010,22,817,01,002,005,006,1,男,60,good
50620221003121007069657251,0,1200,22,834,01,003,001,005,1,男,45,good
50620221006101035081902302,118,1092,09,210,01,007,001,001,1,男,33,good
50620221025144521163097927,199,1209,31,230,01,003,001,004,1,男,29,good
50620221027114358168114533,0,1660,22,818,01,004,019,003,1,女,52,good
50620221023174217157590270,98,480,17,714,01,003,003,003,1,女,34,good
50620221022173258154745806,64,1300,22,280,01,005,008,006,1,男,45,good
50620221024112254159980034,179,1200,22,818,01,004,003,003,1,男,53,good
50620221028112620169958917,72,1404,31,230,01,004,006,003,1,男,42,good
50620221011154612114554201,79,1600,22,816,01,007,006,003,1,男,50,good
50620221010110636110273473,0,950,22,818,01,003,003,003,1,女,35,good
50620221017213536139309166,0,950,22,834,01,001,001,006,1,女,23,good
50620221021184140151759740,199,1209,31,230,01,003,005,005,1,男,44,good
50620221024140119160257504,99,2010,22,280,01,004,003,005,1,男,45,good
50620221026114031165361277,199,1209,31,230,01,002,,004,1,男,55,good
50620221004182955075325143,239,1240,27,934,01,003,,004,1,女,32,good
50620221026134556165545780,0,750,22,818,01,004,005,004,1,女,43,good
50620221008170652102356519,0,1200,22,834,01,003,001,006,1,男,26,good
50620221030181605174137408,0,950,22,834,01,003,011,004,1,男,34,good
50620221021120835151355800,141,1150,22,812,01,002,021,004,1,男,46,good
50620221011172414114632436,199,1209,31,230,01,003,006,004,1,男,60,good
50620221004162700075248053,0,750,22,826,01,002,001,004,1,女,49,good
50620221006150328083001199,269,1600,31,230,01,001,005,006,1,男,46,good
50620221007183222095616815,139,760,31,230,01,002,006,004,0,男,32,good
50620221010191129111224635,199,1209,31,230,01,003,003,006,1,男,44,good
50620221031114410175511492,149,3000,22,817,01,002,006,004,1,女,33,good
50620221003142818070165146,128,1240,17,712,01,003,006,005,1,男,61,good
50620221017110814136268750,199,1209,31,230,01,004,005,004,1,男,42,good
50620221031101203175429870,128,740,17,722,01,003,021,006,1,女,34,good
50620221008181733102417228,119,2420,22,838,01,003,013,006,1,男,42,good
50620221013203350122882419,269,1600,31,230,01,002,,005,1,男,51,good
50620221020103657148012991,169,1014,31,230,01,004,004,003,1,女,40,good
50620221029173154172187732,148,1440,17,716,01,004,006,004,1,男,61,good
50620221014094914125061956,88,439,09,210,01,004,012,006,1,男,60,good
50620221008123622102066589,149,3000,22,817,01,003,008,004,1,男,38,bad
50620221021161813151657606,269,1600,31,230,01,002,021,004,0,女,26,good
50620221027160828168370807,0,1200,22,827,01,007,005,001,1,男,58,good
50620221016095656131657273,199,1209,31,230,01,003,005,005,1,男,50,good
50620221002171019065708232,0,750,22,834,01,003,004,003,0,女,23,good
50620221017112116136470750,158,1469,09,210,01,002,,005,1,女,38,good
50620221030161411174011907,139,1200,22,826,01,003,006,005,1,女,35,good
50620221002145732065563359,299,1780,12,560,01,004,003,004,1,男,44,good
50620221030184532174149500,90,770,22,812,01,005,001,006,1,男,27,good
50620221003122304069967972,189,1600,22,826,01,004,003,004,1,男,43,good
50620221019160905145512809,0,1200,22,831,01,003,008,003,1,女,30,good
50620221016203420132799839,79,1600,22,280,01,004,016,003,1,女,54,good
50620221014090111124347037,188,1092,09,210,01,004,,004,1,男,38,good
50620221024173127160519776,199,1209,31,230,01,003,001,003,1,女,38,good
50620221029190732172256446,171,1360,22,833,01,002,008,004,1,女,31,good
50620221009145306106476179,288,1678,09,210,01,005,003,004,1,男,43,good
50620221023172140157580756,98,540,17,724,01,004,008,004,1,女,42,good
50620221001182819063292623,158,1390,09,210,01,004,,004,0,男,49,good
50620221024094334159576705,199,1209,31,230,01,003,001,006,1,男,49,good
50620221031115011175512883,99,2010,22,812,01,004,001,006,1,男,43,good
50620221018175310142510490,0,750,22,834,01,003,001,003,0,女,57,good
50620221025133144163069739,0,1660,22,280,01,007,,003,1,男,49,good
50620221030140454173880832,119,2321,31,230,01,002,008,005,1,女,52,good
50620221002131920065500979,0,1200,22,827,01,003,021,004,0,男,27,good
50620221020151822148610236,90,1756,31,230,01,003,012,003,1,男,37,good
50620221007184612095838741,119,710,18,739,01,002,004,005,1,女,26,good
50620221013141137122589593,0,1200,22,280,01,006,007,005,1,男,48,good
50620221027191305168541038,99,2010,22,281,01,003,006,003,1,女,51,good
50620221029124121171961429,0,750,22,280,01,005,001,004,1,男,57,good
50620221001164146063194275,0,1660,22,812,01,002,,004,1,男,28,good
50620221017110557136231960,58,331,09,210,01,002,,006,1,女,53,good
50620221021131526151535305,0,950,22,830,01,002,,006,0,女,24,good
50620221017111648136408115,118,1092,09,210,01,007,001,001,0,男,61,good
50620221001121731062851677,0,750,22,834,01,003,016,004,1,男,48,good
50620221014160251125978176,119,2420,22,838,01,004,003,004,1,男,37,good
50620221031194739175996763,99,2010,22,280,01,004,003,004,1,男,57,good
50620221004111400074203173,198,1930,17,712,01,004,008,003,1,男,41,good
50620221001132745062875207,0,1660,22,834,01,003,008,005,1,女,30,good
50620221001113229062814749,199,1209,31,230,01,003,003,002,1,男,28,good
50620221019160723145512486,198,1930,17,710,01,004,006,003,1,男,50,good
50620221010131242110869102,208,1959,09,210,01,005,008,005,1,男,24,good
50620221019160458145511842,237,2050,22,833,01,003,008,004,1,女,42,good
50620221008153957102280032,0,950,22,834,01,002,,006,1,女,42,good
50620221022141659154530713,0,950,22,834,01,003,006,004,1,男,31,good
50620221026142227165562414,0,950,22,816,01,007,,002,1,男,62,good
50620221013162613122692386,111,950,22,817,01,007,006,001,1,女,33,good
50620221012100540117262319,118,1092,09,210,01,005,008,003,1,男,55,good
50620221001161932063186361,100,1600,20,771,01,002,008,006,0,男,27,good
50620221029110817171893475,99,2010,22,838,01,002,,006,1,男,53,good
